business_effective_date,txn_id,account_id,txn_timestamp,txn_type,amount,merchant,city,category
2024-02-15,513881,39090,2024-02-15 06:34:21,debit,1336.61,Amazon,Seattle,utility
2024-02-15,513882,39090,2024-02-15 04:50:56,debit,3336.51,Walmart,Atlanta,deposit
2024-02-15,513883,39090,2024-02-15 04:38:51,credit,2088.72,Amazon,Chicago,transport
2024-02-15,513884,39090,2024-02-15 01:15:57,debit,4845.13,Starbucks,Boston,entertainment
2024-02-15,513885,39090,2024-02-15 06:51:03,debit,120.57,Netflix,Austin,grocery
2024-02-15,513886,39090,2024-02-15 13:45:11,debit,2021.18,Payroll Inc,Seattle,utility
2024-02-15,513887,39090,2024-02-15 04:12:23,debit,362.78,Uber,Seattle,transport
2024-02-15,513888,39090,2024-02-15 02:22:16,debit,1992.0,Walmart,Atlanta,salary
2024-02-15,513889,39090,2024-02-15 09:09:17,debit,3021.91,Spotify,Chicago,deposit
2024-02-15,513890,39091,2024-02-15 16:02:20,debit,3170.84,Bank Transfer,Miami,transport
2024-02-15,513891,39091,2024-02-15 09:22:06,debit,4179.2,Payroll Inc,San Diego,grocery
2024-02-15,513892,39091,2024-02-15 14:31:27,debit,991.79,Netflix,Denver,utility
2024-02-15,513893,39091,2024-02-15 09:52:43,credit,2997.54,Apple Store,Chicago,entertainment
2024-02-15,513894,39091,2024-02-15 02:40:49,debit,1225.72,Uber,Atlanta,utility
2024-02-15,513895,39091,2024-02-15 16:00:54,debit,4592.12,Target,Austin,electronics
2024-02-15,513896,39091,2024-02-15 04:04:02,debit,900.06,Starbucks,Chicago,entertainment
2024-02-15,513897,39092,2024-02-15 04:51:00,debit,2517.21,Spotify,New York,deposit
2024-02-15,513898,39092,2024-02-15 10:45:47,debit,1541.59,Amazon,San Diego,subscription
2024-02-15,513899,39092,2024-02-15 14:36:23,debit,1269.74,Uber,Denver,utility
2024-02-15,513900,39092,2024-02-15 00:26:25,debit,3152.1,Payroll Inc,Denver,transport
2024-02-15,513901,39092,2024-02-15 22:50:24,debit,630.7,Target,Boston,shopping
2024-02-15,513902,39092,2024-02-15 18:26:01,debit,1248.93,Target,San Diego,deposit
2024-02-15,513903,39092,2024-02-15 23:47:07,credit,1204.38,Apple Store,Miami,transport
2024-02-15,513904,39092,2024-02-15 19:06:46,debit,233.84,Netflix,Chicago,utility
2024-02-15,513905,39100,2024-02-15 08:19:28,debit,3171.78,Amazon,Austin,utility
2024-02-15,513906,39100,2024-02-15 17:01:25,debit,757.14,Bank Transfer,Seattle,entertainment
2024-02-15,513907,39100,2024-02-15 04:04:32,debit,1606.31,Uber,Miami,utility
2024-02-15,513908,39100,2024-02-15 14:17:17,debit,1419.33,Cash Deposit,Miami,utility
2024-02-15,513909,39100,2024-02-15 22:36:29,debit,2212.61,Shell,Denver,food
2024-02-15,513910,39100,2024-02-15 17:47:54,debit,2463.57,Shell,New York,utility
2024-02-15,513911,39100,2024-02-15 16:06:49,credit,677.65,Bank Transfer,Austin,shopping
2024-02-15,513912,39110,2024-02-15 08:42:39,debit,4601.89,Uber,San Francisco,deposit
2024-02-15,513913,39110,2024-02-15 06:23:18,debit,4603.5,Cash Deposit,San Francisco,shopping
2024-02-15,513914,39110,2024-02-15 07:43:15,debit,4226.02,Target,San Diego,transfer
2024-02-15,513915,39110,2024-02-15 08:56:30,debit,382.68,Cash Deposit,Denver,transport
2024-02-15,513916,39110,2024-02-15 12:14:32,debit,4309.8,Target,San Diego,salary
2024-02-15,513917,39110,2024-02-15 20:00:46,debit,1946.08,Shell,Atlanta,salary
2024-02-15,513918,39110,2024-02-15 08:55:40,debit,1763.62,Bank Transfer,Miami,utility
2024-02-15,513919,39120,2024-02-15 10:21:58,debit,1535.88,Apple Store,Austin,subscription
2024-02-15,513920,39120,2024-02-15 23:10:00,credit,3313.08,Amazon,New York,utility
2024-02-15,513921,39120,2024-02-15 20:57:40,debit,1971.39,Payroll Inc,San Diego,deposit
2024-02-15,513922,39120,2024-02-15 20:48:13,debit,3354.44,Starbucks,Boston,subscription
2024-02-15,513923,39120,2024-02-15 17:05:17,debit,3833.93,Shell,San Diego,subscription
2024-02-15,513924,39120,2024-02-15 09:56:56,debit,1732.38,Starbucks,New York,grocery
2024-02-15,513925,39120,2024-02-15 20:33:44,credit,260.81,Target,Denver,electronics
2024-02-15,513926,39120,2024-02-15 12:19:06,debit,1431.81,Shell,Chicago,entertainment
2024-02-15,513927,39120,2024-02-15 13:57:39,credit,2564.09,Amazon,Denver,subscription
2024-02-15,513928,39120,2024-02-15 12:42:25,debit,778.04,Bank Transfer,San Francisco,deposit
2024-02-15,513929,39120,2024-02-15 22:33:27,debit,4474.78,Bank Transfer,Seattle,salary
2024-02-15,513930,39120,2024-02-15 02:54:43,debit,1874.21,Payroll Inc,San Francisco,entertainment
2024-02-15,513931,39121,2024-02-15 18:50:12,credit,4992.37,Uber,Miami,entertainment
2024-02-15,513932,39121,2024-02-15 16:02:40,debit,4304.56,Bank Transfer,Chicago,food
2024-02-15,513933,39121,2024-02-15 19:32:26,debit,276.34,Starbucks,Boston,electronics
2024-02-15,513934,39121,2024-02-15 08:46:41,credit,2417.31,Amazon,San Diego,grocery
2024-02-15,513935,39121,2024-02-15 05:55:54,debit,2972.42,Starbucks,Seattle,salary
2024-02-15,513936,39121,2024-02-15 06:05:25,debit,4035.45,Uber,Seattle,subscription
2024-02-15,513937,39121,2024-02-15 04:42:32,credit,2279.25,Bank Transfer,Austin,electronics
2024-02-15,513938,39121,2024-02-15 17:37:32,debit,3801.62,Walmart,Denver,grocery
2024-02-15,513939,39121,2024-02-15 17:40:48,credit,3671.12,Spotify,New York,entertainment
2024-02-15,513940,39121,2024-02-15 04:52:54,debit,2141.6,Spotify,Chicago,salary
2024-02-15,513941,39121,2024-02-15 13:05:56,debit,3868.82,Apple Store,Austin,shopping
2024-02-15,513942,39122,2024-02-15 23:51:16,debit,2549.83,Bank Transfer,Boston,transport
2024-02-15,513943,39122,2024-02-15 21:38:45,debit,4448.66,Walmart,Seattle,shopping
2024-02-15,513944,39122,2024-02-15 18:47:10,credit,334.59,Starbucks,Boston,subscription
2024-02-15,513945,39122,2024-02-15 03:31:57,credit,500.63,Shell,San Francisco,deposit
2024-02-15,513946,39122,2024-02-15 12:44:55,credit,4928.86,Shell,Atlanta,subscription
2024-02-15,513947,39122,2024-02-15 06:23:20,debit,4052.45,Starbucks,San Diego,electronics
2024-02-15,513948,39122,2024-02-15 15:49:47,debit,2802.62,Cash Deposit,Denver,subscription
2024-02-15,513949,39122,2024-02-15 10:45:54,debit,4209.51,Apple Store,San Diego,deposit
2024-02-15,513950,39122,2024-02-15 04:47:57,debit,4491.75,Spotify,New York,transfer
2024-02-15,513951,39122,2024-02-15 12:02:18,credit,1119.13,Bank Transfer,Boston,food
2024-02-15,513952,39130,2024-02-15 03:13:26,debit,2194.03,Bank Transfer,New York,transfer
2024-02-15,513953,39130,2024-02-15 02:58:35,debit,2810.56,Cash Deposit,New York,subscription
2024-02-15,513954,39130,2024-02-15 11:11:21,debit,2604.92,Starbucks,Boston,deposit
2024-02-15,513955,39130,2024-02-15 07:05:22,credit,4722.25,Spotify,San Diego,electronics
2024-02-15,513956,39130,2024-02-15 06:52:45,debit,4711.43,Apple Store,San Francisco,salary
2024-02-15,513957,39130,2024-02-15 20:04:59,debit,3534.07,Netflix,Atlanta,entertainment
2024-02-15,513958,39140,2024-02-15 09:48:30,debit,35.29,Target,Seattle,food
2024-02-15,513959,39140,2024-02-15 08:56:43,debit,4413.14,Starbucks,New York,entertainment
2024-02-15,513960,39140,2024-02-15 15:48:08,debit,1118.71,Walmart,San Diego,utility
2024-02-15,513961,39140,2024-02-15 09:58:40,credit,2751.99,Uber,New York,subscription
2024-02-15,513962,39140,2024-02-15 03:38:13,debit,1232.18,Spotify,Boston,entertainment
2024-02-15,513963,39140,2024-02-15 17:01:25,debit,2757.77,Uber,Miami,transfer
2024-02-15,513964,39140,2024-02-15 11:48:23,debit,3136.02,Apple Store,Denver,electronics
2024-02-15,513965,39140,2024-02-15 14:30:19,credit,2689.63,Shell,San Diego,salary
2024-02-15,513966,39140,2024-02-15 21:23:45,debit,2728.54,Payroll Inc,Austin,transport
2024-02-15,513967,39141,2024-02-15 22:09:27,credit,455.06,Starbucks,Denver,entertainment
2024-02-15,513968,39141,2024-02-15 10:28:47,debit,755.74,Netflix,Boston,salary
2024-02-15,513969,39141,2024-02-15 03:05:53,debit,1751.65,Walmart,Miami,entertainment
2024-02-15,513970,39141,2024-02-15 23:58:28,debit,1269.63,Payroll Inc,Austin,shopping
2024-02-15,513971,39141,2024-02-15 21:07:42,debit,2343.55,Walmart,Chicago,grocery
2024-02-15,513972,39141,2024-02-15 14:19:21,debit,1197.28,Apple Store,New York,electronics
2024-02-15,513973,39141,2024-02-15 17:25:14,debit,2891.02,Amazon,Boston,transfer
2024-02-15,513974,39141,2024-02-15 23:03:57,debit,2037.94,Spotify,San Diego,grocery
2024-02-15,513975,39141,2024-02-15 19:56:14,credit,1013.68,Spotify,Atlanta,subscription
2024-02-15,513976,39141,2024-02-15 12:59:21,debit,2434.75,Shell,Seattle,deposit
2024-02-15,513977,39150,2024-02-15 15:46:48,credit,4224.98,Walmart,Seattle,entertainment
2024-02-15,513978,39150,2024-02-15 02:14:48,debit,395.63,Uber,Atlanta,grocery
2024-02-15,513979,39150,2024-02-15 15:20:50,debit,1661.42,Walmart,Atlanta,entertainment
2024-02-15,513980,39150,2024-02-15 16:02:12,debit,4556.49,Uber,Atlanta,shopping
2024-02-15,513981,39150,2024-02-15 23:22:14,debit,1692.4,Amazon,San Diego,salary
2024-02-15,513982,39150,2024-02-15 08:31:36,debit,139.83,Starbucks,Seattle,electronics
2024-02-15,513983,39150,2024-02-15 12:41:11,credit,836.01,Target,Boston,food
2024-02-15,513984,39150,2024-02-15 21:41:42,debit,145.73,Cash Deposit,Boston,grocery
2024-02-15,513985,39150,2024-02-15 17:41:45,debit,2637.87,Spotify,Miami,utility
2024-02-15,513986,39150,2024-02-15 17:18:47,debit,4288.69,Amazon,Chicago,subscription
2024-02-15,513987,39150,2024-02-15 03:25:01,debit,2694.87,Spotify,Denver,electronics
2024-02-15,513988,39150,2024-02-15 20:09:57,debit,1385.75,Walmart,Boston,transfer
2024-02-15,513989,39160,2024-02-15 08:41:21,debit,4951.13,Apple Store,Atlanta,deposit
2024-02-15,513990,39160,2024-02-15 02:53:41,debit,4390.34,Amazon,San Diego,grocery
2024-02-15,513991,39160,2024-02-15 06:11:08,debit,1833.99,Amazon,New York,utility
2024-02-15,513992,39160,2024-02-15 11:33:45,credit,2258.85,Payroll Inc,Atlanta,electronics
2024-02-15,513993,39170,2024-02-15 05:21:26,debit,3855.84,Target,Atlanta,entertainment
2024-02-15,513994,39170,2024-02-15 15:29:54,credit,4061.13,Cash Deposit,Atlanta,transport
2024-02-15,513995,39170,2024-02-15 18:30:20,debit,2822.58,Target,Miami,transport
2024-02-15,513996,39170,2024-02-15 05:42:31,debit,3932.1,Amazon,Chicago,grocery
2024-02-15,513997,39170,2024-02-15 23:49:51,debit,2083.24,Target,Seattle,transfer
2024-02-15,513998,39170,2024-02-15 05:31:48,debit,2267.26,Cash Deposit,Atlanta,deposit
2024-02-15,513999,39170,2024-02-15 07:21:06,debit,1128.24,Starbucks,Seattle,electronics
2024-02-15,514000,39171,2024-02-15 23:39:28,credit,950.97,Target,Boston,transfer
2024-02-15,514001,39171,2024-02-15 18:35:37,credit,1133.24,Uber,New York,deposit
2024-02-15,514002,39171,2024-02-15 10:34:11,debit,2517.79,Bank Transfer,Atlanta,salary
2024-02-15,514003,39180,2024-02-15 10:39:54,credit,1354.85,Cash Deposit,New York,grocery
2024-02-15,514004,39180,2024-02-15 23:58:09,debit,2781.03,Netflix,Denver,deposit
2024-02-15,514005,39180,2024-02-15 01:15:01,debit,241.55,Bank Transfer,Seattle,transport
2024-02-15,514006,39180,2024-02-15 06:53:04,credit,68.93,Target,New York,subscription
2024-02-15,514007,39180,2024-02-15 11:31:50,debit,1775.04,Uber,Chicago,salary
2024-02-15,514008,39180,2024-02-15 16:23:22,credit,257.33,Starbucks,Denver,utility
2024-02-15,514009,39181,2024-02-15 07:55:12,debit,422.63,Spotify,Atlanta,transfer
2024-02-15,514010,39181,2024-02-15 01:47:22,debit,2041.84,Target,Denver,entertainment
2024-02-15,514011,39181,2024-02-15 14:53:48,debit,744.42,Amazon,San Francisco,shopping
2024-02-15,514012,39181,2024-02-15 23:16:01,debit,2008.64,Cash Deposit,Austin,electronics
2024-02-15,514013,39181,2024-02-15 12:31:33,debit,2707.04,Cash Deposit,Seattle,electronics
2024-02-15,514014,39181,2024-02-15 17:21:14,debit,3650.69,Target,Atlanta,deposit
2024-02-15,514015,39181,2024-02-15 08:37:26,debit,4037.25,Bank Transfer,San Francisco,subscription
2024-02-15,514016,39181,2024-02-15 22:22:06,debit,3876.68,Apple Store,Miami,shopping
2024-02-15,514017,39181,2024-02-15 09:17:31,credit,2830.77,Apple Store,San Francisco,utility
2024-02-15,514018,39190,2024-02-15 20:55:11,credit,3075.11,Uber,Miami,shopping
2024-02-15,514019,39190,2024-02-15 04:31:22,credit,3675.63,Bank Transfer,Austin,salary
2024-02-15,514020,39190,2024-02-15 04:22:20,debit,4391.09,Bank Transfer,New York,transport
2024-02-15,514021,39190,2024-02-15 20:20:39,debit,3931.03,Target,New York,grocery
2024-02-15,514022,39190,2024-02-15 21:28:50,debit,2630.08,Amazon,Atlanta,shopping
2024-02-15,514023,39190,2024-02-15 09:15:38,debit,3236.34,Walmart,San Francisco,transport
2024-02-15,514024,39190,2024-02-15 20:08:14,credit,4422.5,Spotify,Chicago,transfer
2024-02-15,514025,39190,2024-02-15 02:21:09,debit,4427.75,Cash Deposit,New York,electronics
2024-02-15,514026,39190,2024-02-15 17:48:56,debit,2400.8,Spotify,San Francisco,entertainment
2024-02-15,514027,39190,2024-02-15 18:17:34,credit,497.91,Starbucks,San Francisco,entertainment
2024-02-15,514028,39190,2024-02-15 14:22:01,debit,2631.47,Spotify,Miami,grocery
2024-02-15,514029,39191,2024-02-15 17:57:04,credit,3547.63,Shell,Boston,salary
2024-02-15,514030,39191,2024-02-15 08:58:09,debit,480.75,Apple Store,Chicago,subscription
2024-02-15,514031,39191,2024-02-15 14:49:53,credit,1824.14,Shell,Seattle,food
2024-02-15,514032,39191,2024-02-15 15:45:46,debit,3827.96,Spotify,Seattle,transfer
2024-02-15,514033,39191,2024-02-15 09:21:30,credit,3540.86,Shell,Denver,subscription
2024-02-15,514034,39191,2024-02-15 02:34:45,debit,1429.58,Payroll Inc,Chicago,grocery
2024-02-15,514035,39192,2024-02-15 21:21:34,debit,4836.65,Starbucks,San Diego,deposit
2024-02-15,514036,39192,2024-02-15 23:58:08,credit,4621.04,Cash Deposit,San Francisco,subscription
2024-02-15,514037,39192,2024-02-15 06:12:15,credit,3828.11,Bank Transfer,Miami,transfer
2024-02-15,514038,39192,2024-02-15 11:05:25,debit,3164.81,Target,San Diego,salary
2024-02-15,514039,39192,2024-02-15 21:05:32,debit,4443.52,Uber,Boston,shopping
2024-02-15,514040,39192,2024-02-15 07:28:21,credit,2018.89,Bank Transfer,Denver,transport
2024-02-15,514041,39192,2024-02-15 23:13:26,debit,2801.98,Walmart,Atlanta,shopping
2024-02-15,514042,39192,2024-02-15 02:57:41,debit,3355.05,Starbucks,Austin,grocery
2024-02-15,514043,39192,2024-02-15 02:54:51,debit,913.42,Bank Transfer,Seattle,shopping
2024-02-15,514044,39192,2024-02-15 04:34:23,debit,1379.01,Target,San Francisco,grocery
2024-02-15,514045,39192,2024-02-15 13:58:40,debit,2394.35,Netflix,San Francisco,salary
2024-02-16,514046,39200,2024-02-16 02:03:55,debit,1895.73,Uber,San Diego,salary
2024-02-16,514047,39200,2024-02-16 04:41:29,debit,340.21,Netflix,San Francisco,deposit
2024-02-16,514048,39200,2024-02-16 11:04:54,debit,2029.42,Target,Seattle,transport
2024-02-16,514049,39200,2024-02-16 15:47:00,credit,2979.97,Apple Store,Boston,electronics
2024-02-16,514050,39200,2024-02-16 05:55:51,debit,4464.99,Uber,Atlanta,entertainment
2024-02-16,514051,39201,2024-02-16 03:24:03,debit,56.59,Amazon,Denver,food
2024-02-16,514052,39201,2024-02-16 17:20:09,debit,1924.6,Starbucks,Denver,transport
2024-02-16,514053,39201,2024-02-16 01:01:43,debit,2035.49,Uber,New York,salary
2024-02-16,514054,39201,2024-02-16 21:28:30,debit,788.7,Netflix,Boston,grocery
2024-02-16,514055,39201,2024-02-16 08:56:08,debit,631.27,Starbucks,Boston,grocery
2024-02-16,514056,39201,2024-02-16 13:45:37,credit,4131.07,Walmart,Boston,grocery
2024-02-16,514057,39201,2024-02-16 11:45:21,debit,192.07,Netflix,San Francisco,salary
2024-02-16,514058,39201,2024-02-16 09:30:53,debit,4738.57,Payroll Inc,Austin,subscription
2024-02-16,514059,39201,2024-02-16 12:42:11,debit,3998.81,Payroll Inc,San Francisco,utility
2024-02-16,514060,39201,2024-02-16 11:10:02,debit,78.23,Cash Deposit,Chicago,transfer
2024-02-16,514061,39201,2024-02-16 03:09:40,credit,2494.16,Amazon,Boston,deposit
2024-02-16,514062,39210,2024-02-16 12:43:21,debit,1439.41,Walmart,Seattle,electronics
2024-02-16,514063,39210,2024-02-16 10:53:43,debit,1221.97,Uber,New York,transfer
2024-02-16,514064,39210,2024-02-16 14:30:23,debit,2582.01,Amazon,Denver,transfer
2024-02-16,514065,39210,2024-02-16 05:40:06,credit,1914.23,Bank Transfer,Miami,deposit
2024-02-16,514066,39210,2024-02-16 00:04:21,credit,2567.26,Netflix,Austin,food
2024-02-16,514067,39210,2024-02-16 05:55:18,debit,3611.86,Payroll Inc,New York,transfer
2024-02-16,514068,39211,2024-02-16 09:52:06,debit,684.8,Cash Deposit,San Diego,transport
2024-02-16,514069,39211,2024-02-16 19:18:10,credit,2968.85,Bank Transfer,Atlanta,shopping
2024-02-16,514070,39211,2024-02-16 13:52:55,debit,2796.56,Bank Transfer,Seattle,entertainment
2024-02-16,514071,39211,2024-02-16 11:06:36,debit,3562.67,Walmart,Denver,grocery
2024-02-16,514072,39211,2024-02-16 13:33:43,debit,1463.45,Amazon,Atlanta,electronics
2024-02-16,514073,39211,2024-02-16 13:11:44,debit,2388.97,Amazon,New York,transfer
2024-02-16,514074,39211,2024-02-16 05:55:11,debit,2586.61,Uber,Denver,utility
2024-02-16,514075,39211,2024-02-16 01:49:31,debit,1882.91,Target,Austin,electronics
2024-02-16,514076,39211,2024-02-16 09:08:21,debit,3282.32,Shell,Seattle,subscription
2024-02-16,514077,39211,2024-02-16 11:39:07,debit,4569.81,Payroll Inc,Chicago,electronics
2024-02-16,514078,39212,2024-02-16 04:52:31,debit,2142.9,Bank Transfer,New York,subscription
2024-02-16,514079,39212,2024-02-16 22:58:18,debit,259.54,Payroll Inc,Austin,shopping
2024-02-16,514080,39212,2024-02-16 13:54:54,debit,3221.46,Cash Deposit,Seattle,entertainment
2024-02-16,514081,39212,2024-02-16 04:48:34,debit,1464.49,Target,New York,food
2024-02-16,514082,39212,2024-02-16 00:05:31,credit,1274.06,Payroll Inc,Denver,utility
2024-02-16,514083,39212,2024-02-16 23:48:44,debit,1581.25,Walmart,Denver,transfer
2024-02-16,514084,39212,2024-02-16 00:57:18,debit,4060.34,Spotify,New York,utility
2024-02-16,514085,39212,2024-02-16 01:42:21,debit,1631.74,Spotify,Seattle,salary
2024-02-16,514086,39212,2024-02-16 06:53:46,credit,1274.89,Uber,Denver,shopping
2024-02-16,514087,39220,2024-02-16 02:09:44,credit,816.19,Netflix,Chicago,food
2024-02-16,514088,39220,2024-02-16 00:40:36,debit,44.01,Payroll Inc,Miami,shopping
2024-02-16,514089,39220,2024-02-16 19:58:44,debit,3875.04,Bank Transfer,Denver,subscription
2024-02-16,514090,39220,2024-02-16 14:24:26,debit,4676.55,Cash Deposit,Atlanta,utility
2024-02-16,514091,39220,2024-02-16 07:24:49,debit,1340.33,Bank Transfer,San Francisco,food
2024-02-16,514092,39220,2024-02-16 11:00:11,debit,3849.3,Walmart,Denver,salary
2024-02-16,514093,39220,2024-02-16 14:11:57,credit,1835.13,Starbucks,Miami,salary
2024-02-16,514094,39220,2024-02-16 23:58:24,credit,597.51,Uber,Atlanta,entertainment
2024-02-16,514095,39220,2024-02-16 00:23:11,debit,1860.23,Amazon,Miami,deposit
2024-02-16,514096,39220,2024-02-16 08:05:40,debit,4820.22,Starbucks,Austin,salary
2024-02-16,514097,39220,2024-02-16 06:51:22,debit,4596.42,Netflix,Atlanta,transport
2024-02-16,514098,39230,2024-02-16 17:10:34,debit,4244.93,Payroll Inc,San Francisco,utility
2024-02-16,514099,39230,2024-02-16 10:48:28,debit,1962.68,Apple Store,Chicago,subscription
2024-02-16,514100,39230,2024-02-16 21:18:06,debit,4618.37,Target,San Diego,subscription
2024-02-16,514101,39230,2024-02-16 09:53:41,debit,4978.24,Cash Deposit,Atlanta,deposit
2024-02-16,514102,39230,2024-02-16 23:23:48,debit,336.95,Apple Store,Miami,deposit
2024-02-16,514103,39230,2024-02-16 07:10:25,debit,283.89,Shell,New York,salary
2024-02-16,514104,39230,2024-02-16 05:02:48,credit,2389.95,Cash Deposit,Miami,entertainment
2024-02-16,514105,39230,2024-02-16 16:46:39,debit,3153.34,Apple Store,Denver,utility
2024-02-16,514106,39240,2024-02-16 09:12:15,credit,2378.34,Target,New York,food
2024-02-16,514107,39240,2024-02-16 15:31:03,debit,3354.09,Payroll Inc,Miami,food
2024-02-16,514108,39240,2024-02-16 06:26:09,debit,3615.96,Walmart,Seattle,food
2024-02-16,514109,39240,2024-02-16 21:12:17,debit,2645.22,Amazon,Miami,food
2024-02-16,514110,39241,2024-02-16 14:20:18,debit,1185.06,Shell,Austin,subscription
2024-02-16,514111,39241,2024-02-16 13:52:58,debit,1829.25,Spotify,New York,entertainment
2024-02-16,514112,39241,2024-02-16 04:56:40,debit,384.51,Shell,Atlanta,salary
2024-02-16,514113,39241,2024-02-16 11:29:02,debit,4985.87,Payroll Inc,San Diego,food
2024-02-16,514114,39241,2024-02-16 07:13:02,debit,4847.98,Cash Deposit,Austin,food
2024-02-16,514115,39241,2024-02-16 22:32:26,debit,4841.78,Shell,Chicago,utility
2024-02-16,514116,39241,2024-02-16 16:27:55,debit,4130.73,Apple Store,San Diego,entertainment
2024-02-16,514117,39241,2024-02-16 22:43:48,credit,75.31,Cash Deposit,Denver,entertainment
2024-02-16,514118,39250,2024-02-16 07:18:38,credit,663.5,Starbucks,Boston,electronics
2024-02-16,514119,39250,2024-02-16 16:12:39,debit,1969.48,Amazon,Seattle,food
2024-02-16,514120,39250,2024-02-16 08:11:51,debit,2035.16,Starbucks,Chicago,utility
2024-02-16,514121,39250,2024-02-16 11:35:16,debit,2460.6,Amazon,Atlanta,transfer
2024-02-16,514122,39250,2024-02-16 10:09:00,debit,715.94,Cash Deposit,Atlanta,utility
2024-02-16,514123,39250,2024-02-16 07:11:31,debit,2813.64,Netflix,Miami,utility
2024-02-16,514124,39250,2024-02-16 00:50:49,debit,4478.35,Apple Store,San Diego,entertainment
2024-02-16,514125,39251,2024-02-16 09:48:52,debit,2696.69,Starbucks,Miami,transport
2024-02-16,514126,39251,2024-02-16 03:29:21,debit,2024.23,Shell,New York,subscription
2024-02-16,514127,39251,2024-02-16 12:07:42,credit,1542.26,Apple Store,Atlanta,electronics
2024-02-16,514128,39251,2024-02-16 22:44:42,debit,4833.11,Starbucks,Chicago,subscription
2024-02-16,514129,39251,2024-02-16 04:34:30,debit,1492.69,Spotify,San Francisco,transfer
2024-02-16,514130,39251,2024-02-16 09:20:15,debit,3124.57,Cash Deposit,San Diego,transfer
2024-02-16,514131,39251,2024-02-16 14:57:16,debit,1798.0,Amazon,Miami,entertainment
2024-02-16,514132,39251,2024-02-16 20:05:50,debit,1869.59,Walmart,Boston,utility
2024-02-16,514133,39251,2024-02-16 21:54:43,credit,1912.19,Walmart,Austin,transport
2024-02-16,514134,39251,2024-02-16 18:20:43,debit,4446.36,Starbucks,Chicago,entertainment
2024-02-16,514135,39251,2024-02-16 01:59:47,debit,422.75,Cash Deposit,San Diego,entertainment
2024-02-16,514136,39251,2024-02-16 18:18:20,credit,146.19,Amazon,Atlanta,entertainment
2024-02-16,514137,39260,2024-02-16 07:56:34,debit,3828.88,Uber,Seattle,electronics
2024-02-16,514138,39260,2024-02-16 23:57:12,credit,2977.35,Spotify,Seattle,electronics
2024-02-16,514139,39260,2024-02-16 02:58:38,debit,4804.6,Walmart,San Diego,shopping
2024-02-16,514140,39260,2024-02-16 12:40:36,debit,2227.37,Walmart,Austin,transfer
2024-02-16,514141,39260,2024-02-16 22:52:35,debit,1081.3,Starbucks,San Francisco,grocery
2024-02-16,514142,39260,2024-02-16 05:55:46,debit,4403.8,Apple Store,Atlanta,grocery
2024-02-16,514143,39270,2024-02-16 02:03:30,debit,3740.97,Cash Deposit,Atlanta,electronics
2024-02-16,514144,39270,2024-02-16 23:35:39,debit,4235.81,Walmart,Miami,grocery
2024-02-16,514145,39270,2024-02-16 20:49:46,debit,3095.19,Apple Store,Denver,transport
2024-02-16,514146,39270,2024-02-16 15:02:10,debit,4159.95,Payroll Inc,Chicago,transport
2024-02-16,514147,39270,2024-02-16 03:13:58,credit,3888.17,Starbucks,San Diego,transfer
2024-02-16,514148,39270,2024-02-16 18:21:31,debit,2898.53,Apple Store,Boston,shopping
2024-02-16,514149,39270,2024-02-16 09:35:47,debit,2518.37,Shell,Boston,grocery
2024-02-16,514150,39270,2024-02-16 18:20:47,debit,1116.62,Bank Transfer,Chicago,grocery
2024-02-16,514151,39270,2024-02-16 02:58:47,debit,2251.91,Spotify,San Francisco,deposit
2024-02-16,514152,39270,2024-02-16 04:27:22,credit,726.59,Netflix,Denver,subscription
2024-02-16,514153,39270,2024-02-16 17:29:19,credit,2193.5,Cash Deposit,Seattle,food
2024-02-16,514154,39271,2024-02-16 16:35:56,debit,2219.42,Shell,Chicago,entertainment
2024-02-16,514155,39271,2024-02-16 14:32:34,debit,4711.78,Walmart,Boston,entertainment
2024-02-16,514156,39271,2024-02-16 16:03:19,debit,2798.67,Bank Transfer,Austin,subscription
2024-02-16,514157,39271,2024-02-16 08:00:08,debit,2166.0,Target,Seattle,entertainment
2024-02-16,514158,39280,2024-02-16 00:19:22,credit,3324.58,Target,Austin,utility
2024-02-16,514159,39280,2024-02-16 17:53:20,debit,4437.13,Walmart,Chicago,transport
2024-02-16,514160,39280,2024-02-16 04:06:46,debit,421.32,Bank Transfer,San Diego,subscription
2024-02-16,514161,39280,2024-02-16 21:59:16,debit,3110.29,Amazon,Boston,transport
2024-02-16,514162,39280,2024-02-16 00:48:54,debit,4326.79,Walmart,Miami,subscription
2024-02-16,514163,39281,2024-02-16 16:36:50,debit,4447.69,Target,Miami,subscription
2024-02-16,514164,39281,2024-02-16 15:20:26,debit,4501.55,Target,Atlanta,utility
2024-02-16,514165,39281,2024-02-16 03:46:35,debit,2799.95,Payroll Inc,San Diego,utility
2024-02-16,514166,39282,2024-02-16 10:04:03,debit,182.48,Uber,Atlanta,salary
2024-02-16,514167,39282,2024-02-16 03:37:19,credit,2198.38,Spotify,San Francisco,food
2024-02-16,514168,39282,2024-02-16 12:04:47,debit,647.41,Amazon,Boston,deposit
2024-02-16,514169,39282,2024-02-16 02:59:57,debit,4703.71,Spotify,Atlanta,entertainment
2024-02-16,514170,39282,2024-02-16 21:12:20,debit,2838.83,Netflix,San Francisco,electronics
2024-02-16,514171,39282,2024-02-16 20:52:34,debit,4271.45,Target,Denver,grocery
2024-02-16,514172,39282,2024-02-16 20:40:06,debit,1506.28,Apple Store,Atlanta,entertainment
