business_effective_date,card_id,customer_id,account_id,card_type,issued_date,status
2024-02-11,47320,1832,38320,debit,2024-02-16,active
2024-02-11,47321,1832,38321,credit,2024-02-11,active
2024-02-11,47322,1832,38322,debit,2024-02-03,active
2024-02-11,47330,1833,38330,debit,2023-05-04,active
2024-02-11,47331,1833,38331,credit,2023-04-23,blocked
2024-02-11,47332,1833,38332,credit,2023-04-10,active
2024-02-11,47340,1834,38340,credit,2023-07-16,blocked
2024-02-11,47350,1835,38350,debit,2023-05-03,active
2024-02-11,47351,1835,38351,debit,2023-06-16,blocked
2024-02-11,47352,1835,38352,debit,2023-05-22,active
2024-02-11,47360,1836,38360,debit,2023-08-02,active
2024-02-11,47361,1836,38361,debit,2023-07-17,active
2024-02-11,47362,1836,38362,debit,2023-06-11,active
2024-02-11,47370,1837,38370,credit,2023-12-12,active
2024-02-11,47380,1838,38380,credit,2023-09-16,active
2024-02-11,47390,1839,38390,debit,2023-04-16,active
2024-02-12,47400,1840,38400,debit,2024-02-01,active
2024-02-12,47401,1840,38401,credit,2024-02-26,active
2024-02-12,47410,1841,38410,debit,2023-06-28,active
2024-02-12,47420,1842,38420,credit,2023-03-28,blocked
2024-02-12,47431,1843,38431,debit,2023-03-25,active
2024-02-12,47432,1843,38432,credit,2023-04-19,active
2024-02-12,47441,1844,38441,debit,2023-07-23,blocked
2024-02-12,47442,1844,38442,credit,2023-06-27,active
2024-02-12,47450,1845,38450,debit,2023-10-06,active
2024-02-12,47451,1845,38451,credit,2023-09-11,active
2024-02-12,47460,1846,38460,debit,2023-09-16,active
2024-02-12,47461,1846,38461,debit,2023-09-01,blocked
2024-02-12,47470,1847,38470,debit,2023-10-01,active
2024-02-12,47471,1847,38471,debit,2023-10-13,blocked
2024-02-12,47472,1847,38472,debit,2023-10-05,blocked
2024-02-12,47480,1848,38480,credit,2024-02-10,active
2024-02-12,47490,1849,38490,debit,2023-07-26,active
2024-02-12,47491,1849,38491,credit,2023-08-03,active
2024-02-12,47492,1849,38492,debit,2023-07-17,active
2024-02-12,47500,1850,38500,debit,2023-12-30,active
2024-02-12,47501,1850,38501,credit,2023-12-07,active
2024-02-12,47502,1850,38502,debit,2023-12-19,active
2024-02-12,47511,1851,38511,debit,2024-01-25,active
2024-02-12,47512,1851,38512,credit,2024-01-16,active
2024-02-12,47520,1852,38520,credit,2023-11-17,active
2024-02-12,47521,1852,38521,debit,2023-12-11,active
2024-02-12,47531,1853,38531,debit,2024-01-29,active
2024-02-12,47550,1855,38550,debit,2023-08-29,active
2024-02-12,47560,1856,38560,credit,2023-07-17,active
2024-02-12,47561,1856,38561,debit,2023-07-30,active
2024-02-12,47562,1856,38562,debit,2023-06-10,blocked
2024-02-12,47570,1857,38570,credit,2023-12-17,active
2024-02-12,47580,1858,38580,credit,2023-06-28,active
2024-02-12,47590,1859,38590,debit,2024-03-23,blocked
2024-02-12,47591,1859,38591,debit,2024-02-20,active
2024-02-13,47600,1860,38600,debit,2023-06-26,active
2024-02-13,47610,1861,38610,debit,2024-02-12,active
2024-02-13,47620,1862,38620,credit,2024-02-19,blocked
2024-02-13,47630,1863,38630,debit,2023-10-21,blocked
2024-02-13,47631,1863,38631,debit,2023-10-12,active
2024-02-13,47640,1864,38640,debit,2024-01-15,active
2024-02-13,47641,1864,38641,credit,2024-01-17,active
2024-02-13,47650,1865,38650,credit,2023-12-18,active
2024-02-13,47651,1865,38651,debit,2024-01-31,active
2024-02-13,47660,1866,38660,debit,2023-07-27,active
2024-02-13,47670,1867,38670,debit,2023-06-03,blocked
2024-02-13,47671,1867,38671,debit,2023-06-04,active
2024-02-13,47680,1868,38680,debit,2023-12-16,blocked
2024-02-13,47681,1868,38681,debit,2023-12-26,blocked
2024-02-13,47690,1869,38690,debit,2023-09-21,blocked
2024-02-13,47691,1869,38691,credit,2023-09-20,active
2024-02-13,47700,1870,38700,debit,2024-01-29,blocked
2024-02-13,47701,1870,38701,credit,2024-02-09,active
2024-02-13,47702,1870,38702,credit,2024-01-24,active
2024-02-13,47710,1871,38710,debit,2024-02-09,active
2024-02-13,47720,1872,38720,debit,2023-09-14,active
2024-02-13,47721,1872,38721,credit,2023-09-09,active
2024-02-13,47722,1872,38722,debit,2023-08-29,active
2024-02-13,47730,1873,38730,debit,2023-09-19,active
2024-02-13,47740,1874,38740,credit,2023-03-26,blocked
2024-02-13,47750,1875,38750,debit,2023-09-19,active
2024-02-13,47761,1876,38761,credit,2023-07-14,active
2024-02-13,47762,1876,38762,debit,2023-07-20,active
2024-02-13,47770,1877,38770,debit,2023-08-09,active
2024-02-13,47771,1877,38771,debit,2023-08-16,active
2024-02-13,47772,1877,38772,credit,2023-08-06,active
2024-02-13,47780,1878,38780,credit,2023-06-03,active
2024-02-13,47781,1878,38781,credit,2023-06-29,active
2024-02-13,47790,1879,38790,debit,2023-12-13,active
2024-02-13,47791,1879,38791,credit,2023-12-06,active
2024-02-13,47792,1879,38792,debit,2023-12-05,active
2024-02-14,47800,1880,38800,debit,2023-11-25,blocked
2024-02-14,47801,1880,38801,debit,2023-12-11,active
2024-02-14,47810,1881,38810,debit,2024-02-02,active
2024-02-14,47820,1882,38820,debit,2023-10-15,active
2024-02-14,47821,1882,38821,debit,2023-10-16,active
2024-02-14,47822,1882,38822,debit,2023-10-14,blocked
2024-02-14,47830,1883,38830,debit,2024-02-09,active
2024-02-14,47831,1883,38831,debit,2024-02-17,active
2024-02-14,47840,1884,38840,debit,2023-11-13,active
2024-02-14,47850,1885,38850,credit,2023-09-06,active
2024-02-14,47851,1885,38851,debit,2023-09-21,active
2024-02-14,47860,1886,38860,debit,2023-09-28,blocked
2024-02-14,47862,1886,38862,debit,2023-10-09,active
2024-02-14,47870,1887,38870,debit,2023-04-13,active
2024-02-14,47871,1887,38871,debit,2023-04-17,blocked
2024-02-14,47881,1888,38881,credit,2024-01-23,active
2024-02-14,47890,1889,38890,debit,2024-03-09,active
2024-02-14,47892,1889,38892,credit,2024-03-28,active
2024-02-14,47900,1890,38900,debit,2024-01-27,active
2024-02-14,47902,1890,38902,debit,2024-01-14,blocked
2024-02-14,47910,1891,38910,debit,2023-07-31,active
2024-02-14,47920,1892,38920,debit,2023-07-26,active
2024-02-14,47930,1893,38930,debit,2023-07-15,active
2024-02-14,47931,1893,38931,debit,2023-07-25,active
2024-02-14,47940,1894,38940,credit,2023-11-10,active
2024-02-14,47950,1895,38950,debit,2023-10-16,active
2024-02-14,47951,1895,38951,credit,2023-12-02,active
2024-02-14,47960,1896,38960,credit,2023-07-06,active
2024-02-14,47971,1897,38971,credit,2023-07-17,active
2024-02-14,47972,1897,38972,debit,2023-06-18,active
2024-02-14,47980,1898,38980,debit,2023-07-06,active
2024-02-14,47991,1899,38991,credit,2023-09-29,active
2024-02-15,48000,1900,39000,debit,2023-08-29,active
2024-02-15,48001,1900,39001,debit,2023-09-04,active
2024-02-15,48010,1901,39010,debit,2024-01-23,active
2024-02-15,48011,1901,39011,debit,2024-01-19,active
2024-02-15,48020,1902,39020,debit,2024-01-05,active
2024-02-15,48021,1902,39021,credit,2024-01-21,active
2024-02-15,48031,1903,39031,debit,2023-04-01,active
2024-02-15,48040,1904,39040,credit,2024-02-20,active
2024-02-15,48041,1904,39041,credit,2024-02-24,active
2024-02-15,48050,1905,39050,credit,2023-06-29,blocked
2024-02-15,48051,1905,39051,debit,2023-06-22,active
2024-02-15,48052,1905,39052,debit,2023-06-26,active
2024-02-15,48060,1906,39060,debit,2024-01-11,active
2024-02-15,48070,1907,39070,debit,2023-11-24,active
2024-02-15,48071,1907,39071,credit,2023-10-30,active
2024-02-15,48080,1908,39080,credit,2024-01-15,active
2024-02-15,48081,1908,39081,debit,2024-01-02,blocked
2024-02-15,48090,1909,39090,debit,2023-12-13,active
2024-02-15,48092,1909,39092,credit,2023-11-20,blocked
2024-02-15,48100,1910,39100,debit,2024-01-30,active
2024-02-15,48110,1911,39110,credit,2023-06-15,active
2024-02-15,48120,1912,39120,debit,2024-02-21,active
2024-02-15,48121,1912,39121,debit,2024-03-18,active
2024-02-15,48122,1912,39122,debit,2024-02-07,active
2024-02-15,48130,1913,39130,debit,2023-06-28,active
2024-02-15,48140,1914,39140,credit,2023-09-30,active
2024-02-15,48141,1914,39141,debit,2023-09-05,active
2024-02-15,48160,1916,39160,debit,2023-10-13,active
2024-02-15,48170,1917,39170,credit,2023-08-11,active
2024-02-15,48171,1917,39171,debit,2023-08-20,active
2024-02-15,48180,1918,39180,debit,2023-12-07,active
2024-02-15,48181,1918,39181,debit,2023-11-13,active
2024-02-15,48190,1919,39190,credit,2023-06-15,active
2024-02-15,48191,1919,39191,credit,2023-05-15,active
2024-02-15,48192,1919,39192,debit,2023-05-15,blocked
2024-02-16,48200,1920,39200,debit,2023-05-01,active
2024-02-16,48201,1920,39201,debit,2023-04-13,active
2024-02-16,48211,1921,39211,debit,2024-01-05,active
2024-02-16,48212,1921,39212,debit,2023-12-26,active
2024-02-16,48220,1922,39220,debit,2023-09-11,active
2024-02-16,48230,1923,39230,credit,2023-11-18,active
2024-02-16,48240,1924,39240,debit,2024-01-02,active
2024-02-16,48250,1925,39250,credit,2023-09-23,active
2024-02-16,48251,1925,39251,credit,2023-09-24,active
2024-02-16,48260,1926,39260,debit,2023-09-20,blocked
2024-02-16,48271,1927,39271,credit,2023-12-25,active
2024-02-16,48280,1928,39280,credit,2023-07-31,active
2024-02-16,48281,1928,39281,debit,2023-07-07,active
2024-02-16,48282,1928,39282,debit,2023-07-04,active
2024-02-16,48290,1929,39290,debit,2023-11-01,active
2024-02-16,48291,1929,39291,credit,2023-11-30,active
2024-02-16,48292,1929,39292,debit,2023-11-24,active
2024-02-16,48301,1930,39301,debit,2023-08-04,active
2024-02-16,48310,1931,39310,debit,2023-06-09,blocked
2024-02-16,48311,1931,39311,debit,2023-06-13,active
2024-02-16,48312,1931,39312,debit,2023-05-23,active
2024-02-16,48320,1932,39320,debit,2023-08-24,blocked
2024-02-16,48330,1933,39330,debit,2023-08-15,active
2024-02-16,48331,1933,39331,credit,2023-08-07,active
2024-02-16,48332,1933,39332,debit,2023-08-14,active
2024-02-16,48340,1934,39340,debit,2023-05-25,active
2024-02-16,48360,1936,39360,debit,2023-12-23,active
2024-02-16,48370,1937,39370,debit,2023-09-01,active
2024-02-16,48371,1937,39371,debit,2023-09-15,blocked
2024-02-16,48380,1938,39380,credit,2023-10-22,active
2024-02-16,48381,1938,39381,debit,2023-10-04,blocked
2024-02-16,48390,1939,39390,debit,2023-03-31,active
2024-02-16,48391,1939,39391,debit,2023-03-23,blocked
2024-02-17,48400,1940,39400,credit,2023-05-25,active
2024-02-17,48401,1940,39401,debit,2023-06-03,active
2024-02-17,48402,1940,39402,debit,2023-06-08,active
2024-02-17,48410,1941,39410,debit,2024-03-21,active
2024-02-17,48420,1942,39420,debit,2024-02-21,active
2024-02-17,48421,1942,39421,debit,2024-02-01,blocked
2024-02-17,48430,1943,39430,debit,2023-10-10,active
2024-02-17,48431,1943,39431,debit,2023-10-29,active
2024-02-17,48440,1944,39440,debit,2023-05-03,active
2024-02-17,48441,1944,39441,credit,2023-05-09,active
2024-02-17,48442,1944,39442,debit,2023-04-26,active
2024-02-17,48450,1945,39450,credit,2023-07-27,active
2024-02-17,48451,1945,39451,debit,2023-08-01,active
2024-02-17,48460,1946,39460,debit,2024-02-12,active
2024-02-17,48461,1946,39461,credit,2024-03-10,blocked
2024-02-17,48470,1947,39470,debit,2023-04-05,active
2024-02-17,48471,1947,39471,credit,2023-03-29,active
2024-02-17,48472,1947,39472,credit,2023-04-20,active
2024-02-17,48480,1948,39480,debit,2023-09-10,blocked
2024-02-17,48490,1949,39490,debit,2024-03-14,active
2024-02-17,48500,1950,39500,debit,2023-11-05,active
2024-02-17,48501,1950,39501,debit,2023-10-23,active
2024-02-17,48502,1950,39502,debit,2023-11-13,blocked
2024-02-17,48510,1951,39510,debit,2024-02-03,active
2024-02-17,48511,1951,39511,debit,2024-02-01,active
2024-02-17,48512,1951,39512,credit,2024-02-04,active
2024-02-17,48520,1952,39520,debit,2023-12-21,active
2024-02-17,48521,1952,39521,debit,2023-12-07,active
2024-02-17,48530,1953,39530,credit,2023-08-13,active
2024-02-17,48540,1954,39540,debit,2023-10-30,active
2024-02-17,48541,1954,39541,debit,2023-11-09,blocked
2024-02-17,48560,1956,39560,credit,2023-08-20,active
2024-02-17,48561,1956,39561,debit,2023-09-09,active
2024-02-17,48580,1958,39580,debit,2023-09-18,active
2024-02-17,48590,1959,39590,credit,2023-07-31,active
2024-02-17,48591,1959,39591,credit,2023-08-10,active
2024-02-17,48592,1959,39592,debit,2023-08-04,blocked
2024-02-18,48600,1960,39600,debit,2023-05-22,active
2024-02-18,48601,1960,39601,debit,2023-04-20,active
2024-02-18,48602,1960,39602,debit,2023-05-19,blocked
2024-02-18,48610,1961,39610,debit,2023-11-09,active
2024-02-18,48620,1962,39620,debit,2023-04-19,blocked
2024-02-18,48621,1962,39621,debit,2023-06-06,blocked
2024-02-18,48630,1963,39630,credit,2023-05-24,blocked
2024-02-18,48631,1963,39631,debit,2023-05-28,active
2024-02-18,48632,1963,39632,debit,2023-06-01,blocked
2024-02-18,48641,1964,39641,credit,2023-04-09,active
2024-02-18,48651,1965,39651,debit,2023-12-04,active
2024-02-18,48660,1966,39660,debit,2023-07-22,active
2024-02-18,48670,1967,39670,credit,2023-11-22,active
2024-02-18,48672,1967,39672,credit,2023-12-13,active
2024-02-18,48680,1968,39680,credit,2023-12-09,active
2024-02-18,48690,1969,39690,debit,2024-01-04,blocked
2024-02-18,48691,1969,39691,debit,2023-11-26,active
2024-02-18,48692,1969,39692,credit,2023-12-26,active
2024-02-18,48700,1970,39700,credit,2024-03-23,active
2024-02-18,48710,1971,39710,debit,2023-11-29,active
2024-02-18,48711,1971,39711,debit,2023-12-18,active
2024-02-18,48720,1972,39720,credit,2023-05-07,blocked
2024-02-18,48731,1973,39731,debit,2023-10-13,active
2024-02-18,48740,1974,39740,credit,2023-06-17,active
2024-02-18,48741,1974,39741,debit,2023-06-09,active
2024-02-18,48750,1975,39750,debit,2023-05-11,active
2024-02-18,48751,1975,39751,debit,2023-06-02,active
2024-02-18,48760,1976,39760,credit,2023-03-20,active
2024-02-18,48762,1976,39762,debit,2023-02-28,blocked
2024-02-18,48770,1977,39770,debit,2024-01-24,blocked
2024-02-18,48780,1978,39780,debit,2023-05-09,active
2024-02-18,48782,1978,39782,credit,2023-04-24,active
2024-02-18,48791,1979,39791,debit,2023-10-25,active
2024-02-19,48800,1980,39800,debit,2024-02-08,active
2024-02-19,48801,1980,39801,debit,2024-02-06,active
2024-02-19,48810,1981,39810,debit,2024-01-07,blocked
2024-02-19,48811,1981,39811,debit,2023-12-25,active
2024-02-19,48820,1982,39820,credit,2023-12-12,active
2024-02-19,48830,1983,39830,debit,2024-01-15,active
2024-02-19,48840,1984,39840,debit,2024-02-23,active
2024-02-19,48841,1984,39841,credit,2024-02-22,active
2024-02-19,48850,1985,39850,debit,2023-12-01,active
2024-02-19,48860,1986,39860,debit,2023-11-25,active
2024-02-19,48870,1987,39870,debit,2023-09-19,active
2024-02-19,48871,1987,39871,debit,2023-10-22,active
2024-02-19,48880,1988,39880,debit,2023-09-20,active
2024-02-19,48881,1988,39881,credit,2023-10-12,active
2024-02-19,48882,1988,39882,credit,2023-09-28,active
2024-02-19,48890,1989,39890,debit,2023-12-26,blocked
2024-02-19,48891,1989,39891,credit,2023-12-17,active
2024-02-19,48900,1990,39900,credit,2023-11-03,blocked
2024-02-19,48910,1991,39910,debit,2023-11-30,blocked
2024-02-19,48911,1991,39911,debit,2023-12-16,active
2024-02-19,48921,1992,39921,credit,2023-08-17,active
2024-02-19,48931,1993,39931,debit,2023-11-20,active
2024-02-19,48932,1993,39932,credit,2023-12-03,active
2024-02-19,48940,1994,39940,debit,2023-11-02,active
2024-02-19,48941,1994,39941,debit,2023-10-21,active
2024-02-19,48942,1994,39942,credit,2023-10-31,active
2024-02-19,48950,1995,39950,credit,2023-09-24,blocked
2024-02-19,48951,1995,39951,credit,2023-08-26,active
2024-02-19,48960,1996,39960,debit,2023-05-20,active
2024-02-19,48970,1997,39970,debit,2024-01-16,active
2024-02-19,48980,1998,39980,credit,2023-06-19,active
2024-02-19,48991,1999,39991,debit,2024-03-13,active
2024-02-19,48992,1999,39992,debit,2024-03-02,blocked
2024-02-20,49000,2000,40000,credit,2023-06-28,active
2024-02-20,49001,2000,40001,credit,2023-06-30,active
2024-02-20,49002,2000,40002,credit,2023-06-11,active
2024-02-20,49010,2001,40010,debit,2023-07-26,active
2024-02-20,49011,2001,40011,debit,2023-08-08,active
2024-02-20,49012,2001,40012,debit,2023-09-01,blocked
2024-02-20,49020,2002,40020,credit,2023-11-08,blocked
2024-02-20,49030,2003,40030,debit,2024-01-28,active
2024-02-20,49032,2003,40032,debit,2024-01-31,active
2024-02-20,49040,2004,40040,debit,2023-11-28,active
2024-02-20,49041,2004,40041,credit,2023-12-06,active
2024-02-20,49050,2005,40050,debit,2023-04-01,active
2024-02-20,49060,2006,40060,credit,2023-08-10,active
2024-02-20,49061,2006,40061,debit,2023-08-03,active
2024-02-20,49062,2006,40062,debit,2023-08-07,active
2024-02-20,49070,2007,40070,debit,2023-08-18,active
2024-02-20,49071,2007,40071,debit,2023-08-14,active
2024-02-20,49080,2008,40080,debit,2023-07-14,active
2024-02-20,49090,2009,40090,debit,2023-07-01,active
2024-02-20,49100,2010,40100,credit,2023-08-31,blocked
2024-02-20,49101,2010,40101,debit,2023-09-23,active
2024-02-20,49110,2011,40110,credit,2023-06-26,blocked
2024-02-20,49111,2011,40111,debit,2023-07-16,active
2024-02-20,49120,2012,40120,debit,2024-01-22,active
2024-02-20,49131,2013,40131,debit,2023-07-08,active
2024-02-20,49140,2014,40140,debit,2023-07-19,active
2024-02-20,49141,2014,40141,debit,2023-07-29,active
2024-02-20,49160,2016,40160,debit,2024-01-12,active
2024-02-20,49170,2017,40170,debit,2023-04-01,active
2024-02-20,49171,2017,40171,debit,2023-04-10,active
2024-02-20,49180,2018,40180,credit,2023-05-13,active
2024-02-20,49181,2018,40181,debit,2023-06-02,active
2024-02-20,49182,2018,40182,debit,2023-05-25,blocked
2024-02-20,49190,2019,40190,debit,2023-06-18,active
2024-02-20,49191,2019,40191,debit,2023-05-27,blocked
2024-02-20,49192,2019,40192,debit,2023-06-19,active
2024-02-21,49211,2021,40211,debit,2023-12-27,active
2024-02-21,49220,2022,40220,credit,2023-06-19,blocked
2024-02-21,49221,2022,40221,credit,2023-05-25,active
2024-02-21,49230,2023,40230,debit,2023-07-20,active
2024-02-21,49231,2023,40231,debit,2023-07-22,active
2024-02-21,49240,2024,40240,credit,2024-01-23,active
2024-02-21,49241,2024,40241,credit,2024-01-25,blocked
2024-02-21,49250,2025,40250,credit,2024-02-11,active
2024-02-21,49251,2025,40251,debit,2024-02-10,active
2024-02-21,49252,2025,40252,debit,2024-02-28,blocked
2024-02-21,49260,2026,40260,credit,2023-06-03,active
2024-02-21,49261,2026,40261,debit,2023-06-01,blocked
2024-02-21,49262,2026,40262,debit,2023-05-19,active
2024-02-21,49270,2027,40270,credit,2023-10-08,active
2024-02-21,49280,2028,40280,debit,2023-12-03,active
2024-02-21,49290,2029,40290,debit,2024-03-03,active
2024-02-21,49300,2030,40300,debit,2023-06-27,active
2024-02-21,49301,2030,40301,debit,2023-07-12,active
2024-02-21,49320,2032,40320,debit,2023-04-06,blocked
2024-02-21,49321,2032,40321,debit,2023-03-27,active
2024-02-21,49330,2033,40330,debit,2023-04-03,active
2024-02-21,49340,2034,40340,debit,2023-05-17,blocked
2024-02-21,49350,2035,40350,debit,2023-10-06,active
2024-02-21,49360,2036,40360,debit,2024-01-09,active
2024-02-21,49370,2037,40370,debit,2023-07-17,active
2024-02-21,49371,2037,40371,debit,2023-06-26,active
2024-02-21,49372,2037,40372,debit,2023-07-04,blocked
2024-02-21,49381,2038,40381,credit,2023-09-01,active
2024-02-21,49390,2039,40390,debit,2023-06-12,blocked
2024-02-21,49391,2039,40391,debit,2023-06-15,blocked
2024-02-22,49400,2040,40400,debit,2023-09-15,blocked
2024-02-22,49401,2040,40401,debit,2023-09-24,active
2024-02-22,49420,2042,40420,debit,2023-05-04,active
2024-02-22,49430,2043,40430,debit,2023-04-13,active
2024-02-22,49440,2044,40440,credit,2023-06-11,active
2024-02-22,49450,2045,40450,credit,2023-04-23,active
2024-02-22,49460,2046,40460,credit,2023-03-06,active
2024-02-22,49470,2047,40470,debit,2023-09-29,blocked
2024-02-22,49471,2047,40471,credit,2023-08-31,active
2024-02-22,49472,2047,40472,debit,2023-10-05,active
2024-02-22,49480,2048,40480,credit,2023-12-19,active
2024-02-22,49490,2049,40490,debit,2023-11-30,active
2024-02-22,49491,2049,40491,debit,2023-11-27,active
2024-02-22,49492,2049,40492,debit,2023-12-31,active
2024-02-22,49500,2050,40500,debit,2023-05-14,blocked
2024-02-22,49501,2050,40501,credit,2023-05-25,active
2024-02-22,49502,2050,40502,debit,2023-04-20,active
2024-02-22,49511,2051,40511,debit,2023-11-01,blocked
2024-02-22,49512,2051,40512,credit,2023-10-27,active
2024-02-22,49520,2052,40520,credit,2024-01-07,active
2024-02-22,49521,2052,40521,debit,2024-01-09,active
2024-02-22,49530,2053,40530,debit,2023-06-25,active
2024-02-22,49540,2054,40540,debit,2023-09-18,blocked
2024-02-22,49541,2054,40541,debit,2023-08-08,active
2024-02-22,49550,2055,40550,debit,2023-08-26,active
2024-02-22,49551,2055,40551,credit,2023-08-19,active
2024-02-22,49552,2055,40552,credit,2023-08-10,active
2024-02-22,49560,2056,40560,debit,2023-11-01,active
2024-02-22,49561,2056,40561,debit,2023-11-15,active
2024-02-22,49562,2056,40562,debit,2023-11-11,active
2024-02-22,49580,2058,40580,debit,2023-12-19,active
2024-02-22,49590,2059,40590,debit,2023-04-29,blocked
2024-02-23,49600,2060,40600,debit,2023-08-12,active
2024-02-23,49610,2061,40610,debit,2024-01-25,blocked
2024-02-23,49611,2061,40611,debit,2024-02-01,active
2024-02-23,49620,2062,40620,debit,2023-08-07,blocked
2024-02-23,49621,2062,40621,credit,2023-08-21,active
2024-02-23,49631,2063,40631,debit,2023-06-10,active
2024-02-23,49632,2063,40632,credit,2023-06-29,blocked
2024-02-23,49650,2065,40650,debit,2023-11-15,active
2024-02-23,49651,2065,40651,debit,2023-11-05,active
2024-02-23,49660,2066,40660,debit,2023-05-06,blocked
2024-02-23,49670,2067,40670,debit,2023-09-24,active
2024-02-23,49671,2067,40671,debit,2023-09-12,active
2024-02-23,49672,2067,40672,debit,2023-09-23,active
2024-02-23,49680,2068,40680,debit,2024-01-15,blocked
2024-02-23,49681,2068,40681,debit,2024-01-12,active
2024-02-23,49691,2069,40691,debit,2023-12-27,blocked
2024-02-23,49692,2069,40692,debit,2024-01-02,active
2024-02-23,49700,2070,40700,debit,2023-04-10,active
2024-02-23,49710,2071,40710,credit,2023-11-03,active
2024-02-23,49720,2072,40720,credit,2024-01-12,blocked
2024-02-23,49730,2073,40730,credit,2023-05-18,blocked
2024-02-23,49740,2074,40740,debit,2023-04-23,active
2024-02-23,49741,2074,40741,debit,2023-05-29,blocked
2024-02-23,49750,2075,40750,credit,2023-08-26,blocked
2024-02-23,49751,2075,40751,credit,2023-10-02,active
2024-02-23,49760,2076,40760,debit,2023-03-23,active
2024-02-23,49761,2076,40761,credit,2023-04-30,active
2024-02-23,49762,2076,40762,debit,2023-04-01,active
2024-02-23,49770,2077,40770,credit,2024-03-01,active
2024-02-23,49772,2077,40772,debit,2024-02-03,active
2024-02-23,49781,2078,40781,debit,2023-09-11,active
2024-02-23,49782,2078,40782,debit,2023-10-04,active
2024-02-23,49790,2079,40790,credit,2023-10-31,active
2024-02-23,49791,2079,40791,credit,2023-11-02,active
2024-02-24,49800,2080,40800,debit,2023-12-30,active
2024-02-24,49801,2080,40801,credit,2024-01-17,active
2024-02-24,49802,2080,40802,debit,2024-01-11,active
2024-02-24,49810,2081,40810,debit,2023-05-17,active
2024-02-24,49820,2082,40820,credit,2023-09-07,blocked
2024-02-24,49821,2082,40821,credit,2023-08-24,active
2024-02-24,49822,2082,40822,debit,2023-08-23,active
2024-02-24,49830,2083,40830,debit,2023-10-30,blocked
2024-02-24,49840,2084,40840,credit,2023-10-03,active
2024-02-24,49850,2085,40850,debit,2023-04-18,blocked
2024-02-24,49860,2086,40860,credit,2023-11-04,active
2024-02-24,49870,2087,40870,debit,2024-02-19,active
2024-02-24,49871,2087,40871,debit,2024-01-19,active
2024-02-24,49880,2088,40880,debit,2023-06-09,active
2024-02-24,49881,2088,40881,credit,2023-06-19,blocked
2024-02-24,49890,2089,40890,credit,2023-12-14,active
2024-02-24,49900,2090,40900,credit,2024-02-24,active
2024-02-24,49901,2090,40901,debit,2024-02-10,active
2024-02-24,49910,2091,40910,credit,2024-04-03,active
2024-02-24,49911,2091,40911,credit,2024-04-05,active
2024-02-24,49912,2091,40912,debit,2024-03-07,active
2024-02-24,49920,2092,40920,debit,2023-08-04,active
2024-02-24,49921,2092,40921,debit,2023-07-28,active
2024-02-24,49922,2092,40922,credit,2023-07-30,active
2024-02-24,49942,2094,40942,debit,2023-04-01,active
2024-02-24,49950,2095,40950,credit,2023-05-17,active
2024-02-24,49960,2096,40960,debit,2023-11-22,active
2024-02-24,49961,2096,40961,credit,2023-12-13,active
2024-02-24,49970,2097,40970,debit,2024-03-14,active
2024-02-24,49971,2097,40971,credit,2024-03-07,active
2024-02-24,49972,2097,40972,debit,2024-03-19,active
2024-02-24,49990,2099,40990,credit,2023-04-19,active
2024-02-25,50000,2100,41000,debit,2023-10-20,active
2024-02-25,50001,2100,41001,debit,2023-10-22,blocked
2024-02-25,50010,2101,41010,credit,2023-08-26,blocked
2024-02-25,50011,2101,41011,debit,2023-08-17,active
2024-02-25,50012,2101,41012,debit,2023-08-29,active
2024-02-25,50020,2102,41020,debit,2023-12-29,active
2024-02-25,50021,2102,41021,credit,2024-01-08,active
2024-02-25,50031,2103,41031,debit,2023-07-09,blocked
2024-02-25,50040,2104,41040,debit,2023-11-18,active
2024-02-25,50041,2104,41041,debit,2023-11-15,blocked
2024-02-25,50050,2105,41050,debit,2023-10-13,active
2024-02-25,50052,2105,41052,debit,2023-09-28,blocked
2024-02-25,50061,2106,41061,credit,2024-02-01,active
2024-02-25,50070,2107,41070,debit,2023-08-05,blocked
2024-02-25,50080,2108,41080,debit,2023-10-24,blocked
2024-02-25,50081,2108,41081,debit,2023-12-06,active
2024-02-25,50082,2108,41082,debit,2023-12-02,active
2024-02-25,50090,2109,41090,debit,2024-01-31,active
2024-02-25,50100,2110,41100,debit,2023-10-10,active
2024-02-25,50101,2110,41101,debit,2023-09-28,active
2024-02-25,50110,2111,41110,debit,2023-06-20,active
2024-02-25,50111,2111,41111,credit,2023-06-02,blocked
2024-02-25,50120,2112,41120,debit,2023-11-06,active
2024-02-25,50130,2113,41130,debit,2024-01-10,active
2024-02-25,50140,2114,41140,credit,2023-07-26,active
2024-02-25,50150,2115,41150,debit,2023-11-02,active
2024-02-25,50151,2115,41151,debit,2023-10-09,active
2024-02-25,50161,2116,41161,debit,2023-05-09,active
2024-02-25,50162,2116,41162,debit,2023-04-11,blocked
2024-02-25,50170,2117,41170,credit,2024-03-14,active
2024-02-25,50171,2117,41171,credit,2024-03-28,active
2024-02-25,50180,2118,41180,credit,2023-09-23,active
2024-02-25,50181,2118,41181,credit,2023-09-27,active
2024-02-25,50191,2119,41191,credit,2024-03-10,active
2024-02-26,50200,2120,41200,debit,2023-06-16,active
2024-02-26,50210,2121,41210,debit,2023-07-07,active
2024-02-26,50220,2122,41220,debit,2023-11-13,active
